reading_id,timestamp,transformer_id,lt_section,voltage_v,current_a,power_kw,power_factor,frequency_hz,phase_imbalance_pct,status
1047,2026-08-01 00:17:26,TR-103,LT-006,232.61,10.557,2.337,0.952,49.973,3.83,NORMAL
5769,2026-08-01 01:36:08,TR-103,LT-006,230.82,6.154,1.316,0.926,49.963,4.57,NORMAL
9948,2026-08-01 00:12:27,TR-102,LT-001,81.67,0.505,0.027,0.651,50.013,33.6,POSSIBLE_BROKEN_LT
9020,2026-08-01 00:16:59,TR-104,LT-005,214.99,11.349,2.109,0.864,50.011,10.64,WARNING
744,2026-08-01 00:12:23,TR-103,LT-004,230.1,9.77,2.139,0.951,50.018,2.46,NORMAL
223,2026-08-01 00:03:42,TR-102,LT-003,232.75,9.089,1.996,0.944,49.953,1.91,NORMAL
3150,2026-08-01 00:52:29,TR-102,LT-002,226.41,9.822,2.099,0.944,49.983,1.28,NORMAL
626,2026-08-01 00:10:25,TR-104,LT-002,227.96,8.422,1.736,0.904,49.985,2.56,NORMAL
9335,2026-08-01 00:02:14,TR-101,LT-004,78.2,0.56,0.015,0.353,49.941,39.01,POSSIBLE_BROKEN_LT
7567,2026-08-01 02:06:06,TR-103,LT-003,228.57,6.302,1.335,0.927,50.158,1.12,NORMAL
4583,2026-08-01 01:16:22,TR-103,LT-003,229.98,7.807,1.657,0.923,49.977,0.61,NORMAL
5712,2026-08-01 01:35:11,TR-101,LT-006,225.86,5.897,1.264,0.949,49.987,0.03,NORMAL
3285,2026-08-01 00:54:44,TR-102,LT-001,223.75,6.71,1.399,0.932,50.043,2.24,NORMAL
7586,2026-08-01 02:06:25,TR-101,LT-006,226.71,10.166,2.207,0.957,49.957,2.88,NORMAL
9647,2026-08-01 00:07:26,TR-104,LT-003,95.17,0.605,0.031,0.539,50.006,26.75,POSSIBLE_BROKEN_LT
1531,2026-08-01 00:25:30,TR-104,LT-001,230.56,9.619,2.115,0.954,49.967,2.31,NORMAL
9686,2026-08-01 00:08:05,TR-102,LT-003,78.44,0.583,0.011,0.247,49.959,44.44,POSSIBLE_BROKEN_LT
354,2026-08-01 00:05:53,TR-101,LT-001,229.36,9.541,1.945,0.889,50.021,2.12,NORMAL
2475,2026-08-01 00:41:14,TR-101,LT-004,231.22,8.726,1.937,0.96,49.943,3.71,NORMAL
8014,2026-08-01 00:00:13,TR-104,LT-004,175.09,6.719,0.997,0.848,50.171,13.43,WARNING
6476,2026-08-01 01:47:55,TR-104,LT-004,232.46,8.984,1.923,0.921,49.937,2.38,NORMAL
6450,2026-08-01 01:47:29,TR-103,LT-004,231.34,10.264,2.185,0.92,50.042,0.99,NORMAL
240,2026-08-01 00:03:59,TR-104,LT-005,233.41,6.07,1.336,0.943,49.997,3.88,NORMAL
2626,2026-08-01 00:43:45,TR-103,LT-006,226.56,7.429,1.505,0.894,50.088,2.59,NORMAL
9787,2026-08-01 00:09:46,TR-101,LT-004,82.09,0.148,0.006,0.486,50.047,31.15,POSSIBLE_BROKEN_LT
7199,2026-08-01 01:59:58,TR-102,LT-001,237.1,11.371,2.528,0.937,50.015,2.35,NORMAL
7693,2026-08-01 02:08:12,TR-102,LT-003,235.97,7.511,1.707,0.963,50.087,1.57,NORMAL
2998,2026-08-01 00:49:57,TR-102,LT-004,225.03,10.359,2.192,0.941,49.934,1.22,NORMAL
6441,2026-08-01 01:47:20,TR-102,LT-001,222.4,10.512,2.258,0.966,50.028,0.73,NORMAL
4563,2026-08-01 01:16:02,TR-104,LT-006,226.41,7.165,1.549,0.955,50.064,0.5,NORMAL
8615,2026-08-01 00:10:14,TR-102,LT-004,225.0,10.393,1.65,0.706,49.99,16.47,WARNING
1480,2026-08-01 00:24:39,TR-103,LT-002,228.25,10.088,2.129,0.925,49.919,1.99,NORMAL
1019,2026-08-01 00:16:58,TR-104,LT-002,228.72,7.611,1.644,0.944,50.052,2.97,NORMAL
3095,2026-08-01 00:51:34,TR-103,LT-005,226.54,6.805,1.511,0.98,49.927,2.85,NORMAL
6183,2026-08-01 01:43:02,TR-102,LT-006,223.08,7.629,1.582,0.93,50.169,2.82,NORMAL
4961,2026-08-01 01:22:40,TR-101,LT-004,228.73,10.181,2.16,0.928,49.927,1.45,NORMAL
8493,2026-08-01 00:08:12,TR-102,LT-005,159.08,10.166,1.336,0.826,50.149,15.73,WARNING
1104,2026-08-01 00:18:23,TR-103,LT-001,229.44,10.756,2.455,0.995,50.009,3.07,NORMAL
6082,2026-08-01 01:41:21,TR-101,LT-006,231.28,11.664,2.578,0.956,49.92,2.81,NORMAL
9526,2026-08-01 00:05:25,TR-103,LT-006,59.79,0.31,0.014,0.753,50.041,36.49,POSSIBLE_BROKEN_LT
5191,2026-08-01 01:26:30,TR-102,LT-004,227.46,6.27,1.335,0.936,50.093,2.64,NORMAL
4182,2026-08-01 01:09:41,TR-102,LT-004,227.96,8.606,1.876,0.956,50.116,0.48,NORMAL
4468,2026-08-01 01:14:27,TR-103,LT-005,231.67,8.844,1.919,0.936,50.019,1.7,NORMAL
1627,2026-08-01 00:27:06,TR-104,LT-004,228.21,8.37,1.866,0.977,49.987,2.52,NORMAL
6718,2026-08-01 01:51:57,TR-104,LT-002,229.68,7.425,1.61,0.944,49.947,0.39,NORMAL
3799,2026-08-01 01:03:18,TR-101,LT-004,226.03,11.459,2.478,0.957,49.911,1.68,NORMAL
3054,2026-08-01 00:50:53,TR-101,LT-001,226.86,8.001,1.73,0.953,50.013,0.84,NORMAL
2868,2026-08-01 00:47:47,TR-103,LT-001,226.45,6.411,1.318,0.908,50.085,2.09,NORMAL
1433,2026-08-01 00:23:52,TR-103,LT-001,233.44,7.436,1.715,0.988,50.03,2.54,NORMAL
7984,2026-08-01 02:13:03,TR-103,LT-003,237.56,7.287,1.619,0.935,49.935,1.89,NORMAL
9347,2026-08-01 00:02:26,TR-104,LT-001,88.94,0.463,0.015,0.357,50.016,31.2,POSSIBLE_BROKEN_LT
9420,2026-08-01 00:03:39,TR-104,LT-005,69.19,0.268,0.012,0.647,50.033,41.26,POSSIBLE_BROKEN_LT
4077,2026-08-01 01:07:56,TR-104,LT-001,228.55,7.978,1.774,0.973,49.974,0.3,NORMAL
218,2026-08-01 00:03:37,TR-102,LT-003,229.05,3.905,0.817,0.914,49.913,0.57,NORMAL
3556,2026-08-01 00:59:15,TR-101,LT-004,229.87,9.017,1.868,0.901,50.014,1.28,NORMAL
7937,2026-08-01 02:12:16,TR-101,LT-005,221.13,5.481,1.097,0.905,50.051,1.43,NORMAL
8422,2026-08-01 00:07:01,TR-101,LT-006,160.58,10.135,1.388,0.853,50.073,14.27,WARNING
1035,2026-08-01 00:17:14,TR-104,LT-001,228.07,7.941,1.704,0.941,50.05,1.34,NORMAL
3774,2026-08-01 01:02:53,TR-102,LT-002,226.96,8.934,1.895,0.935,50.0,1.09,NORMAL
4133,2026-08-01 01:08:52,TR-103,LT-003,234.28,5.914,1.288,0.93,49.985,3.25,NORMAL
2336,2026-08-01 00:38:55,TR-103,LT-001,232.3,7.866,1.695,0.928,50.073,1.3,NORMAL
6493,2026-08-01 01:48:12,TR-103,LT-006,233.83,6.58,1.515,0.985,50.059,2.55,NORMAL
1483,2026-08-01 00:24:42,TR-101,LT-003,236.91,5.182,1.159,0.944,50.01,1.69,NORMAL
907,2026-08-01 00:15:06,TR-103,LT-005,224.56,9.468,2.014,0.947,49.883,0.71,NORMAL
6089,2026-08-01 01:41:28,TR-101,LT-006,231.06,6.664,1.474,0.957,50.074,1.73,NORMAL
6467,2026-08-01 01:47:46,TR-101,LT-003,226.6,11.55,2.433,0.93,49.88,0.05,NORMAL
5677,2026-08-01 01:34:36,TR-104,LT-006,230.72,7.292,1.607,0.955,49.932,1.62,NORMAL
2771,2026-08-01 00:46:10,TR-102,LT-006,229.18,10.475,2.259,0.941,50.018,2.55,NORMAL
1806,2026-08-01 00:30:05,TR-103,LT-001,223.66,5.377,1.1,0.915,50.096,1.35,NORMAL
7375,2026-08-01 02:02:54,TR-102,LT-004,231.88,4.607,1.012,0.947,50.038,1.39,NORMAL
2115,2026-08-01 00:35:14,TR-103,LT-006,232.96,7.438,1.664,0.96,50.047,1.54,NORMAL
4535,2026-08-01 01:15:34,TR-104,LT-001,232.97,6.594,1.412,0.919,50.008,2.67,NORMAL
2532,2026-08-01 00:42:11,TR-101,LT-005,226.29,6.947,1.47,0.935,49.892,1.52,NORMAL
8526,2026-08-01 00:08:45,TR-101,LT-006,186.89,6.869,1.137,0.886,50.007,17.68,WARNING
3471,2026-08-01 00:57:50,TR-104,LT-001,229.63,10.574,2.22,0.914,50.145,2.09,NORMAL
1403,2026-08-01 00:23:22,TR-104,LT-004,234.74,4.826,1.104,0.974,50.002,1.84,NORMAL
853,2026-08-01 00:14:12,TR-102,LT-006,227.45,4.67,1.0,0.942,50.045,0.9,NORMAL
3083,2026-08-01 00:51:22,TR-103,LT-003,222.13,9.08,1.918,0.951,50.022,2.5,NORMAL
8025,2026-08-01 00:00:24,TR-101,LT-003,183.21,11.226,1.785,0.868,49.818,5.9,WARNING
7566,2026-08-01 02:06:05,TR-104,LT-006,223.12,8.572,1.793,0.937,50.196,0.79,NORMAL
5530,2026-08-01 01:32:09,TR-103,LT-002,229.56,9.133,2.012,0.959,49.997,1.49,NORMAL
7855,2026-08-01 02:10:54,TR-104,LT-003,226.0,6.112,1.309,0.948,50.094,2.81,NORMAL
4933,2026-08-01 01:22:12,TR-102,LT-003,236.14,9.886,2.021,0.866,49.941,1.81,NORMAL
5160,2026-08-01 01:25:59,TR-103,LT-006,225.48,10.305,2.172,0.935,49.959,1.9,NORMAL
9716,2026-08-01 00:08:35,TR-101,LT-003,76.44,0.282,0.009,0.419,50.061,38.84,POSSIBLE_BROKEN_LT
3847,2026-08-01 01:04:06,TR-104,LT-006,234.36,10.066,2.168,0.919,50.053,3.36,NORMAL
6484,2026-08-01 01:48:03,TR-104,LT-003,228.67,8.704,1.904,0.957,49.957,2.61,NORMAL
748,2026-08-01 00:12:27,TR-102,LT-005,226.98,7.455,1.665,0.984,49.986,1.01,NORMAL
3035,2026-08-01 00:50:34,TR-104,LT-001,230.24,6.244,1.373,0.955,50.025,0.92,NORMAL
348,2026-08-01 00:05:47,TR-102,LT-001,224.37,8.632,1.838,0.949,50.005,2.19,NORMAL
3352,2026-08-01 00:55:51,TR-103,LT-002,228.64,9.077,1.938,0.934,50.078,0.03,NORMAL
2865,2026-08-01 00:47:44,TR-103,LT-006,231.63,7.9,1.721,0.94,49.937,2.03,NORMAL
2168,2026-08-01 00:36:07,TR-104,LT-004,224.97,8.233,1.762,0.952,50.014,1.05,NORMAL
6955,2026-08-01 01:55:54,TR-101,LT-005,226.01,9.006,1.891,0.929,49.966,3.07,NORMAL
6210,2026-08-01 01:43:29,TR-102,LT-006,227.36,9.189,1.995,0.955,49.914,1.55,NORMAL
2778,2026-08-01 00:46:17,TR-101,LT-004,229.03,7.385,1.631,0.964,49.918,3.26,NORMAL
1442,2026-08-01 00:24:01,TR-101,LT-006,234.69,7.498,1.601,0.91,49.948,2.2,NORMAL
5658,2026-08-01 01:34:17,TR-101,LT-002,229.82,10.298,2.268,0.958,49.953,2.78,NORMAL
9658,2026-08-01 00:07:37,TR-103,LT-001,59.36,0.227,0.007,0.546,49.961,38.5,POSSIBLE_BROKEN_LT
3028,2026-08-01 00:50:27,TR-104,LT-004,231.8,5.166,1.133,0.946,50.02,2.94,NORMAL
6118,2026-08-01 01:41:57,TR-103,LT-005,226.65,11.204,2.403,0.946,50.114,1.13,NORMAL
2484,2026-08-01 00:41:23,TR-101,LT-004,226.93,9.224,2.038,0.974,50.078,2.77,NORMAL
2883,2026-08-01 00:48:02,TR-103,LT-002,227.57,7.037,1.489,0.93,49.933,1.18,NORMAL
5562,2026-08-01 01:32:41,TR-104,LT-001,229.89,8.341,1.875,0.978,49.92,2.77,NORMAL
764,2026-08-01 00:12:43,TR-101,LT-001,229.62,9.158,1.955,0.93,49.979,2.87,NORMAL
6482,2026-08-01 01:48:01,TR-104,LT-005,221.89,5.836,1.239,0.957,49.953,1.69,NORMAL
1617,2026-08-01 00:26:56,TR-102,LT-006,231.2,10.031,2.191,0.945,49.906,1.87,NORMAL
1223,2026-08-01 00:20:22,TR-101,LT-005,232.54,9.878,2.145,0.934,50.014,3.45,NORMAL
8665,2026-08-01 00:11:04,TR-103,LT-005,173.59,13.192,2.177,0.951,50.04,9.77,WARNING
6222,2026-08-01 01:43:41,TR-103,LT-004,229.87,9.844,2.137,0.944,50.011,3.01,NORMAL
1577,2026-08-01 00:26:16,TR-102,LT-001,223.54,4.779,0.991,0.928,49.943,1.52,NORMAL
9392,2026-08-01 00:03:11,TR-104,LT-006,65.23,0.01,0.0,0.229,50.094,25.4,POSSIBLE_BROKEN_LT
6351,2026-08-01 01:45:50,TR-104,LT-004,241.12,10.392,2.266,0.904,50.012,2.06,NORMAL
3783,2026-08-01 01:03:02,TR-104,LT-001,225.83,4.328,0.922,0.944,50.086,2.72,NORMAL
4375,2026-08-01 01:12:54,TR-104,LT-006,233.98,6.311,1.376,0.932,50.07,1.41,NORMAL
709,2026-08-01 00:11:48,TR-101,LT-004,221.67,10.83,2.283,0.951,50.024,3.11,NORMAL
510,2026-08-01 00:08:29,TR-103,LT-001,226.68,9.187,1.965,0.943,50.005,2.18,NORMAL
2955,2026-08-01 00:49:14,TR-104,LT-004,226.2,6.659,1.412,0.938,50.136,0.7,NORMAL
7538,2026-08-01 02:05:37,TR-103,LT-004,221.52,4.925,1.031,0.945,49.99,0.8,NORMAL
6339,2026-08-01 01:45:38,TR-101,LT-006,230.56,6.131,1.3,0.92,49.939,2.99,NORMAL
8923,2026-08-01 00:15:22,TR-104,LT-005,210.15,12.526,2.452,0.931,50.101,10.59,WARNING
7064,2026-08-01 01:57:43,TR-103,LT-001,230.47,7.022,1.479,0.914,50.075,0.25,NORMAL
7163,2026-08-01 01:59:22,TR-104,LT-004,232.19,0.73,0.166,0.982,49.884,0.41,NORMAL
7372,2026-08-01 02:02:51,TR-104,LT-003,230.23,11.095,2.379,0.931,49.994,1.05,NORMAL
6829,2026-08-01 01:53:48,TR-104,LT-003,229.31,10.202,2.226,0.951,50.157,1.48,NORMAL
3616,2026-08-01 01:00:15,TR-102,LT-002,232.94,8.063,1.827,0.973,49.991,3.43,NORMAL
4657,2026-08-01 01:17:36,TR-104,LT-005,228.74,10.689,2.278,0.932,49.852,1.06,NORMAL
6976,2026-08-01 01:56:15,TR-103,LT-002,230.1,7.332,1.61,0.955,49.966,2.53,NORMAL
4351,2026-08-01 01:12:30,TR-101,LT-005,221.86,6.705,1.37,0.921,50.107,1.64,NORMAL
712,2026-08-01 00:11:51,TR-104,LT-001,229.61,7.095,1.525,0.936,49.974,0.88,NORMAL
6479,2026-08-01 01:47:58,TR-104,LT-001,229.02,6.588,1.424,0.944,49.994,3.32,NORMAL
9130,2026-08-01 00:18:49,TR-104,LT-001,181.59,7.732,1.195,0.851,49.979,8.82,WARNING
8205,2026-08-01 00:03:24,TR-101,LT-003,177.7,12.138,1.766,0.819,50.09,5.45,WARNING
9204,2026-08-01 00:00:03,TR-104,LT-001,65.19,0.52,0.016,0.458,50.021,44.36,POSSIBLE_BROKEN_LT
713,2026-08-01 00:11:52,TR-103,LT-006,227.82,5.664,1.223,0.948,49.977,3.25,NORMAL
9113,2026-08-01 00:18:32,TR-102,LT-002,181.18,11.978,1.712,0.789,50.064,6.33,WARNING
1246,2026-08-01 00:20:45,TR-102,LT-001,225.1,6.473,1.355,0.93,50.01,1.07,NORMAL
9786,2026-08-01 00:09:45,TR-104,LT-001,73.86,0.376,0.014,0.493,49.841,38.58,POSSIBLE_BROKEN_LT
6849,2026-08-01 01:54:08,TR-104,LT-005,240.12,10.567,2.364,0.932,49.94,2.94,NORMAL
5134,2026-08-01 01:25:33,TR-101,LT-002,231.81,7.997,1.765,0.952,49.922,2.08,NORMAL
716,2026-08-01 00:11:55,TR-103,LT-005,234.41,9.133,2.005,0.937,49.797,0.23,NORMAL
3464,2026-08-01 00:57:43,TR-102,LT-005,234.09,4.98,1.114,0.956,50.12,2.33,NORMAL
4395,2026-08-01 01:13:14,TR-102,LT-006,233.36,6.608,1.423,0.923,49.949,0.77,NORMAL
4569,2026-08-01 01:16:08,TR-104,LT-005,235.81,4.656,0.994,0.905,50.05,2.62,NORMAL
8804,2026-08-01 00:13:23,TR-101,LT-003,163.19,12.23,1.698,0.851,50.055,21.9,WARNING
8490,2026-08-01 00:08:09,TR-104,LT-006,149.43,9.491,1.129,0.796,49.961,3.38,WARNING
7702,2026-08-01 02:08:21,TR-103,LT-006,225.55,8.827,1.836,0.922,49.795,2.04,NORMAL
213,2026-08-01 00:03:32,TR-102,LT-006,233.82,6.426,1.461,0.972,50.013,2.7,NORMAL
9768,2026-08-01 00:09:27,TR-104,LT-006,65.3,0.322,0.009,0.412,49.905,32.63,POSSIBLE_BROKEN_LT
6839,2026-08-01 01:53:58,TR-101,LT-004,227.69,8.629,1.965,1.0,50.09,1.46,NORMAL
1011,2026-08-01 00:16:50,TR-102,LT-003,235.27,8.684,1.899,0.929,49.943,1.43,NORMAL
324,2026-08-01 00:05:23,TR-103,LT-006,238.37,11.283,2.538,0.944,50.096,0.89,NORMAL
5397,2026-08-01 01:29:56,TR-101,LT-002,230.96,8.565,1.76,0.89,49.934,2.14,NORMAL
5991,2026-08-01 01:39:50,TR-101,LT-002,232.15,5.417,1.164,0.925,50.075,1.78,NORMAL
3173,2026-08-01 00:52:52,TR-104,LT-003,224.73,5.628,1.152,0.911,49.82,2.75,NORMAL
335,2026-08-01 00:05:34,TR-102,LT-005,233.9,10.063,2.254,0.957,49.997,1.56,NORMAL
8306,2026-08-01 00:05:05,TR-102,LT-005,149.31,9.464,1.155,0.817,49.998,4.89,WARNING
2211,2026-08-01 00:36:50,TR-102,LT-005,225.0,7.378,1.457,0.878,49.945,1.22,NORMAL
4272,2026-08-01 01:11:11,TR-101,LT-001,227.91,8.34,1.773,0.933,50.11,2.11,NORMAL
6741,2026-08-01 01:52:20,TR-102,LT-003,223.16,9.085,1.886,0.93,49.898,2.37,NORMAL
234,2026-08-01 00:03:53,TR-104,LT-004,227.39,6.842,1.458,0.937,49.949,1.43,NORMAL
5951,2026-08-01 01:39:10,TR-103,LT-005,230.55,6.74,1.453,0.935,50.075,2.63,NORMAL
5738,2026-08-01 01:35:37,TR-104,LT-005,235.65,10.234,2.297,0.952,50.054,3.28,NORMAL
7922,2026-08-01 02:12:01,TR-104,LT-006,234.68,6.899,1.542,0.952,49.994,1.97,NORMAL
2349,2026-08-01 00:39:08,TR-104,LT-005,232.77,9.562,2.117,0.951,49.989,2.2,NORMAL
2037,2026-08-01 00:33:56,TR-101,LT-005,231.57,7.391,1.556,0.909,50.013,0.83,NORMAL
7485,2026-08-01 02:04:44,TR-103,LT-005,228.65,8.856,1.922,0.949,49.923,1.75,NORMAL
6007,2026-08-01 01:40:06,TR-103,LT-001,228.72,7.83,1.647,0.92,50.078,0.82,NORMAL
4554,2026-08-01 01:15:53,TR-104,LT-002,226.14,9.211,1.967,0.945,49.859,2.14,NORMAL
8073,2026-08-01 00:01:12,TR-102,LT-005,175.65,13.685,1.93,0.803,49.829,21.85,WARNING
1459,2026-08-01 00:24:18,TR-104,LT-004,235.16,10.091,2.244,0.946,50.099,1.82,NORMAL
3289,2026-08-01 00:54:48,TR-103,LT-001,227.49,6.429,1.405,0.961,50.051,0.26,NORMAL
3065,2026-08-01 00:51:04,TR-101,LT-003,223.94,10.542,2.281,0.966,50.066,0.35,NORMAL
9437,2026-08-01 00:03:56,TR-102,LT-001,60.2,0.01,0.0,0.39,49.948,21.28,POSSIBLE_BROKEN_LT
775,2026-08-01 00:12:54,TR-101,LT-001,232.49,10.868,2.461,0.974,50.02,2.68,NORMAL
6833,2026-08-01 01:53:52,TR-103,LT-004,225.39,9.008,1.845,0.909,49.997,2.62,NORMAL
872,2026-08-01 00:14:31,TR-102,LT-006,226.81,8.164,1.709,0.923,50.032,1.95,NORMAL
8750,2026-08-01 00:12:29,TR-104,LT-003,177.66,5.426,0.863,0.895,50.031,15.16,WARNING
1264,2026-08-01 00:21:03,TR-102,LT-003,226.32,6.467,1.403,0.959,50.024,0.02,NORMAL
4834,2026-08-01 01:20:33,TR-101,LT-006,232.48,10.745,2.431,0.973,49.947,2.0,NORMAL
3895,2026-08-01 01:04:54,TR-103,LT-005,228.43,7.225,1.6,0.97,49.949,2.05,NORMAL
6324,2026-08-01 01:45:23,TR-102,LT-003,235.22,7.485,1.724,0.979,50.017,2.75,NORMAL
9213,2026-08-01 00:00:12,TR-102,LT-005,74.2,0.324,0.011,0.457,49.971,36.04,POSSIBLE_BROKEN_LT
7020,2026-08-01 01:56:59,TR-102,LT-004,230.22,7.579,1.587,0.909,50.028,0.92,NORMAL
1221,2026-08-01 00:20:20,TR-102,LT-006,225.25,8.573,1.878,0.973,50.093,0.07,NORMAL
1447,2026-08-01 00:24:06,TR-101,LT-004,227.89,6.4,1.357,0.93,50.088,2.06,NORMAL
3185,2026-08-01 00:53:04,TR-102,LT-003,226.88,7.068,1.48,0.923,50.009,3.4,NORMAL
409,2026-08-01 00:06:48,TR-103,LT-002,230.48,6.746,1.471,0.946,50.001,1.99,NORMAL
4345,2026-08-01 01:12:24,TR-101,LT-004,227.38,6.159,1.342,0.958,50.094,1.39,NORMAL
3022,2026-08-01 00:50:21,TR-103,LT-005,228.15,4.752,1.024,0.944,50.055,2.27,NORMAL
2304,2026-08-01 00:38:23,TR-101,LT-006,231.0,6.07,1.312,0.936,50.087,2.57,NORMAL
6272,2026-08-01 01:44:31,TR-104,LT-005,232.97,9.896,2.157,0.936,50.085,2.42,NORMAL
8281,2026-08-01 00:04:40,TR-103,LT-001,193.89,5.237,0.807,0.795,50.032,11.26,WARNING
6642,2026-08-01 01:50:41,TR-103,LT-005,237.19,8.45,1.902,0.949,49.983,0.63,NORMAL
6956,2026-08-01 01:55:55,TR-101,LT-001,222.98,8.55,1.835,0.963,50.111,1.16,NORMAL
2110,2026-08-01 00:35:09,TR-103,LT-003,232.41,10.627,2.254,0.913,50.14,3.24,NORMAL
5352,2026-08-01 01:29:11,TR-101,LT-005,231.5,8.932,1.85,0.895,50.04,1.7,NORMAL
9684,2026-08-01 00:08:03,TR-104,LT-005,61.69,0.363,0.011,0.491,50.011,21.55,POSSIBLE_BROKEN_LT
8344,2026-08-01 00:05:43,TR-104,LT-001,168.43,9.933,1.547,0.924,50.081,20.5,WARNING
4550,2026-08-01 01:15:49,TR-101,LT-002,229.08,10.317,2.168,0.917,50.052,2.55,NORMAL
1881,2026-08-01 00:31:20,TR-102,LT-002,233.86,8.092,1.785,0.943,50.007,2.34,NORMAL
5946,2026-08-01 01:39:05,TR-104,LT-004,233.33,8.698,1.817,0.895,49.98,1.33,NORMAL
1738,2026-08-01 00:28:57,TR-101,LT-004,225.73,7.007,1.5,0.948,50.048,3.45,NORMAL
7794,2026-08-01 02:09:53,TR-101,LT-005,228.2,9.246,1.937,0.918,49.972,2.16,NORMAL
5213,2026-08-01 01:26:52,TR-104,LT-003,229.3,8.26,1.79,0.945,49.846,0.35,NORMAL
3209,2026-08-01 00:53:28,TR-103,LT-003,233.6,8.974,1.951,0.931,49.877,3.37,NORMAL
7083,2026-08-01 01:58:02,TR-101,LT-001,226.88,8.072,1.651,0.901,50.057,2.77,NORMAL
2056,2026-08-01 00:34:15,TR-101,LT-003,226.72,8.867,1.948,0.969,49.977,2.12,NORMAL
1689,2026-08-01 00:28:08,TR-103,LT-002,231.13,7.964,1.635,0.888,49.951,2.2,NORMAL
4780,2026-08-01 01:19:39,TR-101,LT-001,217.29,7.826,1.658,0.975,49.888,4.73,NORMAL
7476,2026-08-01 02:04:35,TR-101,LT-003,236.92,7.629,1.726,0.955,49.97,2.66,NORMAL
7877,2026-08-01 02:11:16,TR-102,LT-002,227.63,7.437,1.617,0.955,49.996,1.26,NORMAL
6750,2026-08-01 01:52:29,TR-104,LT-004,229.28,5.91,1.258,0.928,50.08,0.48,NORMAL
8556,2026-08-01 00:09:15,TR-102,LT-003,180.69,12.184,1.832,0.832,50.179,8.35,WARNING
8123,2026-08-01 00:02:02,TR-104,LT-002,186.2,9.72,1.426,0.788,49.986,13.88,WARNING
6991,2026-08-01 01:56:30,TR-103,LT-006,232.35,10.702,2.365,0.951,49.997,2.41,NORMAL
8267,2026-08-01 00:04:26,TR-104,LT-002,199.86,15.477,2.456,0.794,49.987,10.32,WARNING
8540,2026-08-01 00:08:59,TR-104,LT-006,211.79,10.306,1.751,0.802,50.167,9.44,WARNING
3393,2026-08-01 00:56:32,TR-104,LT-001,229.7,9.05,2.011,0.968,50.049,2.03,NORMAL
6326,2026-08-01 01:45:25,TR-103,LT-006,224.35,7.594,1.688,0.991,49.888,1.75,NORMAL
3529,2026-08-01 00:58:48,TR-104,LT-002,222.67,9.192,1.869,0.913,49.981,3.16,NORMAL
4605,2026-08-01 01:16:44,TR-102,LT-004,225.63,9.717,2.033,0.927,49.925,1.62,NORMAL
7024,2026-08-01 01:57:03,TR-102,LT-004,230.13,5.717,1.245,0.946,50.004,1.06,NORMAL
6322,2026-08-01 01:45:21,TR-104,LT-004,229.97,7.054,1.577,0.972,49.996,3.51,NORMAL
746,2026-08-01 00:12:25,TR-102,LT-006,227.1,6.612,1.411,0.94,50.065,1.49,NORMAL
711,2026-08-01 00:11:50,TR-102,LT-003,230.84,7.776,1.639,0.913,50.173,0.45,NORMAL
380,2026-08-01 00:06:19,TR-101,LT-003,226.77,8.461,1.772,0.923,50.007,3.54,NORMAL
8783,2026-08-01 00:13:02,TR-103,LT-006,171.21,7.806,1.155,0.864,49.904,11.24,WARNING
3012,2026-08-01 00:50:11,TR-103,LT-002,235.3,7.741,1.7,0.933,49.853,1.51,NORMAL
8859,2026-08-01 00:14:18,TR-104,LT-005,211.77,6.182,1.196,0.913,50.104,12.38,WARNING
7153,2026-08-01 01:59:12,TR-104,LT-006,226.49,5.421,1.125,0.916,49.95,2.4,NORMAL
8567,2026-08-01 00:09:26,TR-103,LT-002,175.59,7.282,1.028,0.804,49.962,13.14,WARNING
3498,2026-08-01 00:58:17,TR-101,LT-004,229.81,6.672,1.421,0.927,49.88,0.22,NORMAL
3890,2026-08-01 01:04:49,TR-104,LT-003,233.4,6.571,1.428,0.931,49.899,2.84,NORMAL
4485,2026-08-01 01:14:44,TR-103,LT-005,229.86,5.876,1.31,0.97,49.955,0.61,NORMAL
4012,2026-08-01 01:06:51,TR-101,LT-001,224.38,9.575,2.044,0.951,49.879,1.0,NORMAL
2620,2026-08-01 00:43:39,TR-103,LT-002,235.82,4.221,0.938,0.942,50.099,2.16,NORMAL
6671,2026-08-01 01:51:10,TR-103,LT-003,230.96,8.836,1.916,0.939,49.927,0.58,NORMAL
6513,2026-08-01 01:48:32,TR-103,LT-001,226.95,6.113,1.29,0.93,49.873,1.27,NORMAL
3468,2026-08-01 00:57:47,TR-102,LT-004,230.53,8.227,1.828,0.964,50.001,0.77,NORMAL
1314,2026-08-01 00:21:53,TR-102,LT-005,232.23,7.828,1.72,0.946,50.04,1.31,NORMAL
8606,2026-08-01 00:10:05,TR-101,LT-006,207.9,11.516,2.12,0.885,50.191,10.61,WARNING
2070,2026-08-01 00:34:29,TR-103,LT-005,233.7,7.295,1.595,0.936,49.914,0.63,NORMAL
2983,2026-08-01 00:49:42,TR-102,LT-002,232.93,7.188,1.532,0.915,50.095,1.83,NORMAL
5915,2026-08-01 01:38:34,TR-102,LT-004,229.06,8.185,1.728,0.922,49.992,2.81,NORMAL
9171,2026-08-01 00:19:30,TR-101,LT-001,151.08,14.213,1.602,0.746,50.1,15.23,WARNING
